file,hour,journeys
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,11,5
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,12,5
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,13,5
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,14,6
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,15,5
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,16,6
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,17,7
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,18,5
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,19,4
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,20,4
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,21,4
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,22,2
RO032A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_352_20260531-BODS_V1_1.xml,23,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,5,1
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,6,2
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,7,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,8,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,9,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,10,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,11,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,12,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,13,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,14,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,15,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,16,3
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,17,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,18,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,19,2
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260413-BODS_V1_1.xml,20,2
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,5,1
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,6,2
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,7,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,8,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,9,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,10,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,11,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,12,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,13,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,14,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,15,3
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,16,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,17,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,18,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,19,2
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_349_20260526-BODS_V1_1.xml,20,3
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,5,1
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,6,2
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,7,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,8,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,9,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,10,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,11,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,12,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,13,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,14,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,15,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,16,3
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,17,5
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,18,4
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,19,2
RO033A-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_349_20260531-BODS_V1_1.xml,20,2
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,6,1
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,7,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,8,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,9,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,10,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,11,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,12,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,13,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,14,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,15,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,16,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,17,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,18,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260413-BODS_V1_1.xml,19,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,6,1
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,7,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,8,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,9,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,10,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,11,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,12,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,13,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,14,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,15,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,16,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,17,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,18,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_350_20260526-BODS_V1_1.xml,19,6
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,6,1
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,7,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,8,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,9,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,10,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,11,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,12,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,13,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,14,5
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,15,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,16,4
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,17,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,18,3
RO033B-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_350_20260531-BODS_V1_1.xml,19,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,6,1
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,8,1
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,9,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,10,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,11,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,12,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,13,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,14,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,15,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,17,3
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260413-BODS_V1_1.xml,18,1
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,6,1
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,8,1
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,9,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,10,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,11,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,12,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,13,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,14,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,15,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,17,3
RO035-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_244_20260526-BODS_V1_1.xml,18,1
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,6,1
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,8,1
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,9,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,10,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,11,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,12,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,13,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,14,2
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,15,4
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,17,3
RO035-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_244_20260531-BODS_V1_1.xml,18,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260413-BODS_V1_1.xml,8,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260413-BODS_V1_1.xml,10,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260413-BODS_V1_1.xml,11,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260413-BODS_V1_1.xml,12,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260413-BODS_V1_1.xml,13,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260413-BODS_V1_1.xml,14,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260413-BODS_V1_1.xml,16,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260413-BODS_V1_1.xml,17,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260526-BODS_V1_1.xml,8,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260526-BODS_V1_1.xml,10,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260526-BODS_V1_1.xml,11,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260526-BODS_V1_1.xml,12,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260526-BODS_V1_1.xml,13,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260526-BODS_V1_1.xml,14,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260526-BODS_V1_1.xml,16,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-03-08_DATA_SET__SCGL_PH0005031_246_20260526-BODS_V1_1.xml,17,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_246_20260531-BODS_V1_1.xml,8,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_246_20260531-BODS_V1_1.xml,10,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_246_20260531-BODS_V1_1.xml,11,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_246_20260531-BODS_V1_1.xml,12,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_246_20260531-BODS_V1_1.xml,13,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_246_20260531-BODS_V1_1.xml,14,2
RO746-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_246_20260531-BODS_V1_1.xml,16,1
RO746-None--SCGL-WEGL-2024-01-01-GL_26-05-31_JD_V9.4__SCGL_PH0005031_246_20260531-BODS_V1_1.xml,17,1
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,6,3
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,7,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,8,1
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,9,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,10,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,11,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,12,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,13,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,14,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,15,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,16,2
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,17,1
RX30-None--SCNH-Rugby-2024-01-06-RU260411_-_Easter_Changes_BODS__SCNH_PD0000479_442_20260411-BODS_V1_1.xml,18,1
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,6,3
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,7,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,8,1
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,9,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,10,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,11,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,12,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,13,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,14,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,15,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,16,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,17,1
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260507-BODS_V1_1.xml,18,1
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260509-BODS_V1_1.xml,6,3
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260509-BODS_V1_1.xml,7,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260509-BODS_V1_1.xml,8,1
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260509-BODS_V1_1.xml,9,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260509-BODS_V1_1.xml,10,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260509-BODS_V1_1.xml,11,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260509-BODS_V1_1.xml,12,2
RX30-None--SCNH-Rugby-2024-01-06-RU260509_D__SCNH_PD0000479_442_20260509-BODS_V1_1.xml,13,2
